8.119130636415406929e-03,6.938252463488240630e-03,6.518214042897973841e-03,6.654404285822415263e-03,7.409414233681036778e-03,9.198070226186450676e-03,1.357410215102833329e-02,3.061010670822816512e-02,8.977796220526627902e-02,1.857880897563568903e-02,1.084272768850242166e-02
8.127599211323581138e-03,6.945489335679426966e-03,6.525012798375865591e-03,6.661345093119056676e-03,7.417142546264464918e-03,9.207664177830941765e-03,1.358826047733518831e-02,3.064203426220074578e-02,8.987160417656718525e-02,1.859818740943113002e-02,1.085403708303638547e-02
8.133669770797158360e-03,6.950676969196792516e-03,6.529886375089935177e-03,6.666320497357173559e-03,7.422682460792690354e-03,9.214541445219588331e-03,1.359840964207919591e-02,3.066492100729527326e-02,8.993872989277774954e-02,1.861207852288713702e-02,1.086214403761504715e-02
8.135507191729438037e-03,6.952247148429238459e-03,6.531361496437337703e-03,6.667826439590964285e-03,7.424359267512417766e-03,9.216623038376196494e-03,1.360148156449891670e-02,3.067184830694393710e-02,8.995904732753876032e-02,1.861628304847472506e-02,1.086459782924758914e-02
8.132409542293538365e-03,6.949600033264732336e-03,6.528874636333971242e-03,6.665287619536709902e-03,7.421532392462635956e-03,9.213113746763101214e-03,1.359630270831904512e-02,3.066016979307036039e-02,8.992479481129696250e-02,1.860919477268222627e-02,1.086046106007698686e-02
6.063158266853043571e-02,5.181308771265825258e-02,4.867634865001121969e-02,4.969338241166614684e-02,5.533160282209211717e-02,6.868882646236028344e-02,1.013679091490167217e-01,2.285884164800020546e-01,6.704387675259851909e-01,1.387417745487122267e-01,8.097070605678151345e-02
8.116041416507306996e-03,6.935612551828043183e-03,6.515733950202322322e-03,6.651872374572717975e-03,7.406595051310076172e-03,9.194570484289127030e-03,1.356893738789323803e-02,3.059845997469630777e-02,8.974380289923084009e-02,1.857173998892702044e-02,1.083860217658088806e-02
8.108085798817233833e-03,6.928814030347326368e-03,6.509347007896583957e-03,6.645351984789136385e-03,7.399334856888998592e-03,9.185557656009382677e-03,1.355563665755223079e-02,3.056846633161697246e-02,8.965583299502795367e-02,1.855353534264555723e-02,1.082797781295504608e-02
8.104000333917657506e-03,6.925322771470844053e-03,6.506067108129905997e-03,6.642003555461535765e-03,7.395606514147143144e-03,9.180929279556862901e-03,1.354880630583543688e-02,3.055306363370177344e-02,8.961065762715095251e-02,1.854418667277638738e-02,1.082252186140427071e-02
8.105065567030491844e-03,6.926233072905758209e-03,6.506922300359942700e-03,6.642876615904705524e-03,7.396578632190490936e-03,9.182136069965462707e-03,1.355058723334289818e-02,3.055707969166548618e-02,8.962243653088070028e-02,1.854662421977515407e-02,1.082394443151472353e-02
8.110757055599954884e-03,6.931096769076844182e-03,6.511491550736576463e-03,6.647541335272499734e-03,7.401772611485379731e-03,9.188583892263076092e-03,1.356010264215878371e-02,3.057853729350042821e-02,8.968537063904696849e-02,1.855964791451001489e-02,1.083154515423564133e-02
